EmployeeID,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
924,53,Travel_Frequently,2198,Research & Development,5,3,Medical,1,924,4,Female,358,4,2,Laboratory Technician,4,Single,136820,4014,0,Y,No,14,1,2,80,0,3,6,1,5,1,5,2,Yes
925,36,Travel_Frequently,3712,Sales,15,4,Life Sciences,1,925,3,Female,161,4,1,Sales Representative,1,Married,66782,13952,9,Y,No,13,3,4,80,3,29,3,4,15,9,1,12,No
926,30,Travel_Rarely,4870,Research & Development,5,4,Human Resources,1,926,2,Female,200,4,5,Laboratory Technician,3,Single,79734,7973,2,Y,Yes,2,1,3,80,1,39,5,2,4,0,3,0,No
927,48,Travel_Frequently,1468,Research & Development,3,3,Life Sciences,1,927,3,Male,122,1,4,Healthcare Representative,1,Divorced,120450,6960,6,Y,Yes,0,1,1,80,1,25,2,4,7,3,4,7,No
928,53,Travel_Frequently,1765,Human Resources,4,3,Other,1,928,3,Female,341,1,3,Manager,2,Married,67843,9945,8,Y,No,13,4,3,80,1,9,0,4,6,1,0,3,No
929,45,Travel_Rarely,4515,Research & Development,29,5,Medical,1,929,3,Female,165,3,1,Manager,2,Single,48339,3126,2,Y,No,0,4,1,80,0,19,5,4,11,11,6,0,No
930,19,Travel_Frequently,1831,Research & Development,24,1,Human Resources,1,930,4,Male,220,3,4,Research Director,2,Divorced,83348,9112,6,Y,Yes,19,2,1,80,0,3,0,1,1,0,0,0,Yes
931,51,Non-Travel,2375,Sales,23,3,Life Sciences,1,931,1,Female,378,2,5,Sales Representative,3,Divorced,10931,3657,9,Y,No,23,2,1,80,2,14,5,2,3,3,3,3,No
932,43,Travel_Frequently,3601,Sales,14,5,Life Sciences,1,932,1,Female,392,3,4,Sales Representative,1,Divorced,149929,10402,7,Y,No,0,3,2,80,0,5,0,2,5,2,5,4,No
933,18,Travel_Frequently,1511,Human Resources,24,3,Medical,1,933,3,Female,219,4,4,Human Resources,4,Divorced,140336,13664,0,Y,No,24,1,4,80,3,27,3,2,0,0,1,1,Yes
934,60,Travel_Frequently,4711,Research & Development,22,3,Life Sciences,1,934,4,Male,303,2,4,Laboratory Technician,2,Married,152263,7632,9,Y,No,5,2,4,80,3,27,3,2,16,16,16,0,No
935,46,Travel_Frequently,3466,Research & Development,22,5,Other,1,935,3,Male,337,3,5,Laboratory Technician,4,Divorced,114092,9924,5,Y,Yes,18,1,2,80,2,21,4,2,20,15,15,14,Yes
936,56,Non-Travel,4761,Sales,23,3,Life Sciences,1,936,3,Female,155,4,3,Sales Representative,2,Married,109662,8175,9,Y,No,2,2,3,80,3,22,6,1,15,2,14,2,No
937,51,Non-Travel,2072,Research & Development,9,5,Human Resources,1,937,1,Male,367,4,5,Healthcare Representative,3,Married,20322,13455,7,Y,Yes,1,2,1,80,1,37,1,1,13,0,1,1,No
938,39,Travel_Frequently,4089,Research & Development,1,4,Human Resources,1,938,1,Female,176,2,2,Laboratory Technician,4,Single,13458,8194,6,Y,Yes,19,2,1,80,4,1,3,4,20,5,1,0,Yes
939,58,Travel_Rarely,1568,Research & Development,9,5,Technical Degree,1,939,2,Female,222,4,3,Manager,3,Single,15193,12703,7,Y,No,25,1,3,80,2,25,5,4,6,4,2,3,No
940,34,Travel_Rarely,4849,Research & Development,12,2,Marketing,1,940,2,Female,133,3,4,Manager,4,Divorced,198838,16061,8,Y,No,17,4,3,80,4,12,5,3,1,1,0,1,No
941,60,Non-Travel,2778,Research & Development,13,3,Other,1,941,2,Female,223,2,1,Laboratory Technician,4,Divorced,181681,17096,7,Y,No,11,4,1,80,4,38,2,4,11,3,2,10,No
942,53,Travel_Frequently,2763,Research & Development,20,3,Other,1,942,3,Male,282,1,3,Research Director,3,Married,182199,3952,5,Y,No,23,1,2,80,4,17,3,2,6,3,1,5,No
943,47,Travel_Frequently,3007,Research & Development,5,5,Marketing,1,943,1,Female,276,1,2,Research Scientist,2,Divorced,83495,2936,1,Y,Yes,13,2,3,80,4,22,0,4,6,2,0,5,No
944,58,Travel_Rarely,1929,Sales,29,1,Medical,1,944,2,Female,235,2,2,Manager,1,Married,88616,12833,3,Y,No,2,1,1,80,1,15,5,1,0,1,0,1,Yes
945,43,Travel_Rarely,4711,Human Resources,6,3,Life Sciences,1,945,2,Male,368,3,4,Human Resources,3,Single,58405,19318,3,Y,No,17,3,3,80,2,21,0,4,11,4,10,6,No
946,55,Travel_Rarely,4095,Human Resources,22,2,Human Resources,1,946,3,Female,116,4,2,Human Resources,4,Married,94981,8110,8,Y,Yes,3,4,4,80,1,15,3,3,7,4,6,1,No
947,23,Travel_Rarely,4616,Human Resources,4,2,Technical Degree,1,947,4,Male,363,3,5,Human Resources,3,Single,93220,18749,7,Y,No,12,2,1,80,4,39,0,2,5,3,4,1,No
948,33,Non-Travel,2272,Sales,11,1,Human Resources,1,948,1,Female,376,2,2,Sales Representative,3,Divorced,71570,15722,7,Y,No,7,1,2,80,1,17,6,4,0,0,0,1,No
949,60,Travel_Rarely,1189,Research & Development,28,2,Other,1,949,3,Male,221,1,2,Research Scientist,2,Married,180449,6342,7,Y,Yes,11,3,4,80,3,29,1,2,9,9,9,1,No
950,36,Travel_Frequently,1831,Sales,21,3,Medical,1,950,2,Female,290,2,1,Sales Representative,3,Single,16365,7137,9,Y,No,15,4,1,80,0,20,0,1,18,13,4,18,No
951,47,Non-Travel,3085,Sales,4,4,Medical,1,951,1,Male,127,4,2,Manager,3,Divorced,43163,7099,2,Y,No,3,2,4,80,4,4,6,4,19,10,14,6,No
952,48,Travel_Rarely,2418,Research & Development,28,5,Human Resources,1,952,4,Male,291,2,1,Manager,4,Married,17052,10983,5,Y,No,1,1,2,80,0,8,6,1,3,3,1,3,No
953,31,Travel_Rarely,4118,Research & Development,13,1,Medical,1,953,2,Male,239,1,5,Research Scientist,1,Divorced,91180,8740,4,Y,No,13,4,3,80,2,40,0,3,11,8,11,11,No
954,52,Non-Travel,4569,Sales,25,3,Life Sciences,1,954,2,Male,225,3,4,Sales Representative,2,Single,35233,5294,8,Y,Yes,9,2,2,80,0,6,1,4,16,5,11,7,Yes
955,30,Non-Travel,1973,Sales,18,5,Human Resources,1,955,1,Male,345,2,4,Manager,4,Divorced,30131,2413,7,Y,No,23,3,4,80,3,30,1,4,10,0,0,0,No
956,34,Travel_Rarely,3296,Research & Development,12,1,Human Resources,1,956,4,Female,153,2,2,Research Scientist,1,Married,23200,2210,8,Y,No,11,1,1,80,4,5,4,1,3,2,2,2,No
957,44,Non-Travel,3457,Sales,6,4,Technical Degree,1,957,3,Female,140,2,4,Sales Representative,4,Married,133892,5811,8,Y,Yes,16,4,2,80,3,15,4,3,19,11,12,3,No
958,42,Travel_Rarely,1403,Sales,7,5,Other,1,958,3,Female,246,1,2,Sales Representative,1,Divorced,152580,6580,3,Y,Yes,21,3,4,80,0,19,2,3,14,12,6,14,No
959,45,Non-Travel,3802,Research & Development,10,2,Human Resources,1,959,1,Male,291,2,3,Manager,1,Divorced,67255,9430,1,Y,Yes,19,4,4,80,1,26,2,4,6,3,0,6,No
960,42,Travel_Frequently,4192,Sales,8,1,Life Sciences,1,960,1,Female,377,2,4,Sales Representative,4,Divorced,158210,9465,6,Y,No,23,2,1,80,2,36,1,2,17,4,3,5,No
961,42,Travel_Frequently,4836,Research & Development,22,2,Other,1,961,1,Male,141,4,2,Research Scientist,1,Single,166843,18828,2,Y,Yes,8,4,1,80,4,12,0,3,10,1,8,1,Yes
962,43,Travel_Frequently,4236,Research & Development,27,5,Human Resources,1,962,3,Female,395,4,3,Research Director,4,Divorced,24005,16706,9,Y,No,19,1,3,80,1,8,0,4,20,15,3,3,No
963,39,Travel_Rarely,1865,Sales,21,3,Technical Degree,1,963,1,Male,148,4,2,Sales Representative,1,Single,103309,7510,9,Y,No,14,3,3,80,3,11,5,1,13,13,12,6,No
964,37,Travel_Frequently,3910,Sales,19,5,Other,1,964,1,Male,300,2,1,Manager,1,Single,117615,8788,0,Y,Yes,15,1,4,80,3,22,1,2,19,5,3,12,No
965,30,Travel_Frequently,2349,Sales,9,5,Life Sciences,1,965,1,Male,258,1,2,Manager,2,Married,41597,7352,9,Y,No,11,3,3,80,4,21,4,4,6,1,2,5,No
966,56,Travel_Frequently,1892,Research & Development,20,2,Medical,1,966,2,Female,275,1,4,Laboratory Technician,1,Married,153696,4285,9,Y,No,22,2,3,80,4,4,5,4,18,8,15,13,No
967,29,Travel_Frequently,2069,Research & Development,12,3,Life Sciences,1,967,1,Male,384,3,3,Research Scientist,1,Single,59248,5074,5,Y,No,12,2,1,80,4,15,0,4,11,7,9,6,Yes
968,57,Travel_Rarely,4746,Research & Development,24,1,Other,1,968,3,Male,155,4,4,Healthcare Representative,3,Divorced,180554,8166,5,Y,No,20,1,4,80,3,32,0,4,1,0,0,0,Yes
969,30,Travel_Frequently,2203,Human Resources,1,2,Marketing,1,969,1,Male,187,2,3,Manager,2,Single,128704,19210,3,Y,Yes,25,1,4,80,1,11,5,4,6,1,3,2,No
970,24,Travel_Frequently,4574,Research & Development,28,3,Medical,1,970,3,Male,180,3,2,Research Scientist,3,Married,36182,2239,9,Y,No,9,4,4,80,2,5,0,3,4,4,3,0,No
971,35,Non-Travel,3543,Human Resources,18,5,Human Resources,1,971,1,Male,198,4,1,Manager,3,Married,170612,12192,2,Y,No,9,3,1,80,4,3,4,3,0,0,1,0,No
972,19,Non-Travel,1990,Research & Development,16,4,Human Resources,1,972,2,Female,321,4,5,Research Scientist,3,Single,93442,7501,9,Y,No,11,2,2,80,4,24,0,2,0,1,0,0,Yes
973,30,Travel_Frequently,4517,Research & Development,5,3,Life Sciences,1,973,3,Female,317,2,5,Research Director,2,Divorced,187420,8154,4,Y,Yes,13,2,2,80,2,33,4,2,9,9,3,3,No
974,41,Travel_Rarely,4325,Sales,10,2,Marketing,1,974,1,Male,387,2,4,Sales Representative,3,Divorced,148100,6376,8,Y,No,10,3,1,80,3,17,1,4,3,2,0,2,No
975,58,Travel_Rarely,4304,Sales,29,5,Technical Degree,1,975,4,Female,267,2,3,Manager,3,Divorced,172912,5149,7,Y,No,12,3,1,80,2,29,0,1,16,16,6,0,No
976,55,Travel_Frequently,3988,Sales,20,4,Human Resources,1,976,2,Female,364,4,4,Manager,4,Married,81819,19658,9,Y,Yes,18,3,4,80,0,26,5,3,10,1,7,10,No
977,55,Non-Travel,4270,Sales,17,3,Human Resources,1,977,1,Female,152,3,4,Sales Representative,4,Married,32283,13747,6,Y,No,13,3,1,80,2,4,4,1,1,1,0,0,Yes
978,34,Travel_Rarely,1076,Research & Development,29,3,Marketing,1,978,3,Male,271,4,4,Healthcare Representative,2,Divorced,63584,9514,7,Y,No,10,3,1,80,1,16,1,4,5,4,3,0,No
979,55,Travel_Rarely,1228,Research & Development,28,2,Other,1,979,3,Female,351,4,2,Research Director,1,Married,96804,11858,8,Y,No,25,1,4,80,1,33,5,1,5,2,4,1,No
980,53,Non-Travel,1089,Research & Development,25,1,Medical,1,980,3,Female,381,4,5,Manager,3,Married,185944,4754,9,Y,No,20,2,1,80,2,32,6,2,1,1,0,1,Yes
981,42,Non-Travel,4061,Research & Development,14,2,Marketing,1,981,3,Female,244,2,5,Research Director,4,Married,22785,15204,8,Y,No,24,4,2,80,1,6,4,4,15,2,4,6,Yes
982,44,Travel_Rarely,2234,Sales,9,3,Technical Degree,1,982,4,Female,319,2,4,Sales Representative,1,Single,134984,14718,3,Y,No,12,4,3,80,0,32,4,2,2,2,2,1,No
983,49,Travel_Frequently,2369,Research & Development,5,5,Marketing,1,983,2,Male,328,4,3,Healthcare Representative,3,Single,170766,9865,7,Y,Yes,12,4,4,80,4,30,2,3,11,0,4,2,No
984,44,Non-Travel,2298,Sales,25,4,Medical,1,984,3,Male,130,1,1,Sales Representative,4,Divorced,102980,3524,9,Y,Yes,8,1,4,80,2,25,2,2,14,11,8,2,No
985,34,Non-Travel,4742,Sales,7,2,Technical Degree,1,985,4,Female,116,1,1,Sales Representative,3,Married,74006,17283,0,Y,No,18,1,1,80,0,15,6,3,10,4,9,10,No
986,22,Non-Travel,3796,Research & Development,29,3,Other,1,986,3,Male,329,3,4,Manager,4,Married,167288,4506,4,Y,No,23,3,4,80,3,27,0,1,0,1,1,0,Yes
987,55,Travel_Frequently,1545,Sales,12,4,Marketing,1,987,2,Female,108,1,3,Sales Representative,4,Divorced,114830,7376,3,Y,No,22,2,1,80,1,36,5,1,13,2,7,6,No
988,38,Non-Travel,2452,Human Resources,3,2,Life Sciences,1,988,2,Female,292,1,3,Human Resources,4,Married,136138,12077,7,Y,No,7,2,1,80,2,29,5,2,8,8,5,2,Yes
989,37,Travel_Frequently,4578,Sales,22,2,Human Resources,1,989,3,Male,358,4,2,Sales Representative,3,Married,10698,4689,8,Y,Yes,23,4,4,80,2,31,3,1,4,2,0,1,Yes
990,41,Non-Travel,2095,Sales,29,4,Marketing,1,990,2,Male,278,2,5,Sales Executive,1,Divorced,142509,19628,5,Y,No,20,2,1,80,3,35,4,3,2,1,1,2,No
991,54,Travel_Frequently,4438,Research & Development,29,1,Technical Degree,1,991,2,Female,276,2,2,Research Scientist,1,Divorced,89583,8734,1,Y,No,18,2,3,80,4,36,0,4,16,1,1,6,No
992,34,Travel_Frequently,4589,Human Resources,12,5,Technical Degree,1,992,3,Male,126,1,2,Human Resources,2,Single,59565,18875,5,Y,Yes,4,4,2,80,2,5,0,2,12,4,11,6,Yes
993,23,Non-Travel,1777,Sales,2,3,Marketing,1,993,1,Male,330,4,5,Sales Executive,2,Single,178064,5270,0,Y,No,19,4,3,80,4,35,2,1,2,2,1,1,No
994,33,Non-Travel,1579,Research & Development,14,5,Other,1,994,1,Female,274,2,1,Manager,3,Married,95337,12052,1,Y,No,19,1,1,80,3,6,5,2,9,6,6,9,No
995,51,Non-Travel,2709,Sales,27,5,Medical,1,995,2,Male,142,4,3,Sales Executive,3,Divorced,44711,15176,2,Y,Yes,20,4,4,80,1,1,4,1,20,6,20,8,No
996,18,Non-Travel,3257,Research & Development,21,4,Life Sciences,1,996,3,Male,180,2,1,Research Scientist,2,Single,100508,17181,4,Y,No,17,3,4,80,1,16,6,4,0,0,1,0,Yes
997,23,Non-Travel,4741,Sales,21,5,Technical Degree,1,997,3,Male,294,1,3,Sales Representative,1,Divorced,97733,2939,2,Y,Yes,25,2,3,80,0,26,6,1,2,1,1,1,No
998,56,Travel_Frequently,3393,Sales,17,3,Technical Degree,1,998,3,Female,232,2,1,Sales Representative,1,Single,20920,14744,5,Y,No,20,3,4,80,1,14,4,1,10,8,7,8,No
999,46,Non-Travel,2706,Research & Development,21,2,Medical,1,999,1,Male,145,1,2,Research Director,2,Divorced,101119,14523,0,Y,No,8,4,3,80,3,5,6,2,12,9,9,0,No
1000,31,Travel_Frequently,3332,Sales,10,3,Life Sciences,1,1000,3,Male,232,4,5,Sales Executive,3,Divorced,41785,3565,5,Y,No,7,3,4,80,1,35,1,2,5,4,2,0,No
1001,48,Travel_Rarely,3021,Human Resources,1,5,Marketing,1,1001,2,Female,370,4,3,Manager,3,Married,177668,6890,9,Y,Yes,5,3,2,80,1,33,1,2,6,5,4,0,No
1002,51,Travel_Frequently,2404,Research & Development,14,5,Human Resources,1,1002,1,Female,316,4,4,Research Scientist,2,Divorced,50438,18227,8,Y,Yes,0,4,3,80,2,35,1,4,6,3,2,5,No
1003,54,Travel_Rarely,2320,Sales,29,3,Human Resources,1,1003,3,Female,181,4,3,Sales Representative,2,Divorced,97745,16986,4,Y,Yes,2,1,3,80,4,24,5,2,15,5,13,14,Yes
1004,59,Travel_Frequently,2664,Research & Development,12,3,Life Sciences,1,1004,3,Female,323,3,1,Research Scientist,4,Divorced,171768,15215,7,Y,No,16,4,2,80,0,3,4,3,3,1,2,1,No
1005,43,Travel_Rarely,1592,Sales,5,5,Marketing,1,1005,4,Male,256,2,4,Sales Executive,3,Married,19866,15441,8,Y,Yes,1,3,4,80,0,5,6,2,6,5,6,4,Yes
1006,18,Travel_Rarely,4062,Human Resources,8,3,Other,1,1006,1,Female,304,4,1,Manager,1,Married,61520,12692,4,Y,No,8,4,1,80,2,15,4,3,0,0,1,0,No
1007,49,Travel_Rarely,4069,Research & Development,7,4,Human Resources,1,1007,4,Female,393,1,1,Manager,2,Divorced,115617,7018,8,Y,No,11,4,4,80,1,32,2,2,8,0,2,1,Yes
1008,38,Travel_Rarely,3248,Research & Development,5,1,Medical,1,1008,1,Female,193,4,3,Healthcare Representative,2,Single,182060,14149,6,Y,Yes,15,3,3,80,3,0,3,4,20,17,19,0,No
1009,23,Travel_Rarely,1280,Research & Development,5,5,Human Resources,1,1009,1,Female,253,1,3,Healthcare Representative,1,Divorced,157476,7413,5,Y,No,6,1,4,80,2,39,4,4,5,1,4,5,No
1010,59,Travel_Rarely,4195,Research & Development,11,5,Life Sciences,1,1010,4,Female,109,3,3,Research Director,3,Married,183791,10628,3,Y,No,20,3,2,80,3,34,3,4,10,10,7,1,No
1011,54,Travel_Frequently,1987,Research & Development,10,1,Marketing,1,1011,1,Male,284,4,4,Manager,3,Single,46926,3669,0,Y,No,3,1,3,80,2,29,3,4,5,1,2,4,No
1012,60,Travel_Rarely,2918,Human Resources,17,3,Technical Degree,1,1012,2,Female,153,2,3,Human Resources,4,Married,182821,17984,4,Y,Yes,3,4,3,80,2,29,1,2,2,2,2,1,No
1013,52,Travel_Rarely,4411,Sales,16,3,Other,1,1013,3,Male,309,4,1,Sales Executive,1,Single,107748,19396,4,Y,No,20,1,2,80,3,10,1,4,11,3,11,11,No
1014,46,Travel_Rarely,3595,Research & Development,23,1,Marketing,1,1014,3,Female,350,2,3,Healthcare Representative,1,Single,88796,13445,5,Y,Yes,18,3,1,80,4,13,3,4,0,1,1,1,No
1015,19,Travel_Frequently,3776,Sales,1,1,Life Sciences,1,1015,1,Female,118,4,4,Sales Representative,1,Divorced,169510,10837,9,Y,No,1,4,4,80,4,11,4,1,0,1,1,0,No
1016,25,Non-Travel,2445,Research & Development,7,4,Technical Degree,1,1016,4,Male,288,3,5,Laboratory Technician,2,Divorced,161598,15353,0,Y,No,15,1,4,80,1,8,4,4,5,4,1,2,No
1017,32,Non-Travel,3472,Research & Development,15,3,Medical,1,1017,1,Female,258,2,4,Laboratory Technician,2,Married,100546,9373,5,Y,No,15,4,4,80,0,17,4,1,12,0,3,11,No
1018,60,Travel_Frequently,4333,Research & Development,5,4,Life Sciences,1,1018,3,Male,275,2,4,Research Scientist,2,Single,129610,17429,9,Y,No,8,1,2,80,4,33,3,4,1,1,0,0,No
1019,30,Non-Travel,4781,Research & Development,4,5,Technical Degree,1,1019,3,Male,270,3,4,Laboratory Technician,2,Married,53580,16794,4,Y,Yes,20,3,4,80,2,13,1,2,12,5,10,5,No
1020,25,Travel_Rarely,1768,Sales,17,1,Human Resources,1,1020,1,Female,173,1,2,Sales Executive,3,Divorced,190232,19690,1,Y,No,22,2,4,80,3,32,2,2,1,0,1,1,No
1021,42,Travel_Rarely,2093,Human Resources,2,1,Life Sciences,1,1021,3,Male,326,2,5,Manager,1,Single,53466,14752,0,Y,Yes,6,1,4,80,3,18,3,2,4,3,0,4,Yes
1022,60,Travel_Frequently,2528,Sales,1,4,Technical Degree,1,1022,4,Female,133,4,2,Sales Representative,2,Single,124161,18350,2,Y,Yes,1,3,4,80,4,3,5,4,15,9,3,12,Yes
1023,20,Travel_Rarely,2913,Research & Development,10,1,Other,1,1023,3,Male,305,1,3,Laboratory Technician,3,Divorced,185973,9559,9,Y,Yes,21,1,4,80,2,36,0,4,0,1,0,0,Yes
1024,60,Travel_Frequently,4536,Sales,12,5,Other,1,1024,1,Male,196,4,5,Sales Representative,4,Single,194855,14820,7,Y,No,0,4,3,80,1,7,2,1,3,1,0,1,No
1025,26,Travel_Frequently,4010,Research & Development,25,1,Other,1,1025,2,Female,287,3,5,Manager,1,Single,55055,6638,9,Y,No,7,2,3,80,4,14,6,2,5,4,2,1,Yes
1026,58,Travel_Rarely,2275,Research & Development,11,3,Technical Degree,1,1026,2,Male,276,1,1,Research Director,4,Single,11117,4670,4,Y,No,1,1,2,80,4,15,1,3,2,0,2,1,No
1027,48,Travel_Rarely,1333,Research & Development,28,4,Human Resources,1,1027,3,Male,198,1,3,Research Director,2,Married,161568,18394,7,Y,Yes,1,3,1,80,1,16,5,4,18,12,0,10,Yes
1028,34,Travel_Frequently,2060,Sales,4,5,Technical Degree,1,1028,2,Female,334,4,4,Sales Representative,3,Single,176354,2307,6,Y,No,8,2,3,80,2,37,6,2,7,7,3,1,No
1029,33,Travel_Rarely,4670,Research & Development,9,3,Life Sciences,1,1029,4,Male,254,3,5,Manager,3,Single,69676,11944,7,Y,Yes,23,2,1,80,4,5,2,4,1,1,0,1,Yes
1030,48,Non-Travel,1430,Research & Development,4,1,Technical Degree,1,1030,3,Female,300,3,4,Laboratory Technician,3,Married,129279,11500,5,Y,No,13,3,4,80,1,32,4,4,1,1,0,0,No
1031,31,Travel_Rarely,4918,Research & Development,22,4,Other,1,1031,2,Female,313,1,4,Research Director,1,Married,142883,7963,6,Y,No,2,2,2,80,3,35,3,1,4,0,4,3,No
1032,46,Travel_Rarely,2918,Research & Development,19,2,Human Resources,1,1032,4,Female,135,1,1,Manager,2,Married,108195,9810,5,Y,No,3,2,4,80,1,11,5,2,19,1,13,17,No
1033,36,Travel_Frequently,4805,Human Resources,8,3,Marketing,1,1033,1,Female,111,4,1,Human Resources,2,Married,52982,10473,3,Y,Yes,21,1,4,80,4,22,5,2,6,1,1,2,Yes
1034,38,Non-Travel,1135,Research & Development,26,4,Marketing,1,1034,3,Female,371,3,3,Manager,2,Divorced,166968,17691,5,Y,No,7,1,1,80,4,40,6,2,4,4,0,2,No
1035,37,Travel_Rarely,4975,Sales,5,3,Marketing,1,1035,2,Male,345,4,5,Sales Representative,3,Divorced,148780,16635,8,Y,No,12,1,2,80,0,14,5,4,4,4,1,1,No
1036,48,Travel_Frequently,4177,Sales,19,2,Other,1,1036,4,Female,389,4,2,Sales Executive,3,Divorced,34387,18287,3,Y,No,25,1,3,80,1,19,4,4,1,1,1,0,No
1037,48,Non-Travel,3219,Research & Development,18,5,Life Sciences,1,1037,4,Female,102,1,3,Research Scientist,1,Single,112839,3354,2,Y,No,16,4,3,80,2,5,1,1,18,0,4,5,Yes
1038,23,Travel_Frequently,3040,Research & Development,20,2,Human Resources,1,1038,3,Male,128,3,4,Research Scientist,3,Married,138214,6312,7,Y,No,10,1,1,80,2,10,3,1,5,5,5,4,No
1039,28,Travel_Rarely,2197,Research & Development,24,5,Medical,1,1039,1,Male,106,3,5,Healthcare Representative,4,Married,70243,6645,3,Y,No,22,2,4,80,4,0,3,4,0,0,0,1,No
1040,27,Non-Travel,3543,Research & Development,21,4,Life Sciences,1,1040,3,Male,286,1,1,Research Director,1,Divorced,45279,16165,7,Y,No,19,4,2,80,0,39,1,3,3,2,0,1,No
1041,27,Travel_Frequently,2843,Sales,27,1,Marketing,1,1041,2,Male,344,3,5,Manager,2,Single,199745,5379,5,Y,No,17,3,3,80,0,4,3,2,8,3,7,1,No
1042,19,Travel_Rarely,4746,Sales,6,3,Other,1,1042,3,Female,221,4,2,Sales Executive,4,Married,97620,6269,5,Y,No,19,1,2,80,0,11,2,1,1,1,1,0,No
1043,47,Non-Travel,3579,Research & Development,29,3,Marketing,1,1043,3,Female,365,4,2,Manager,3,Divorced,55049,14333,5,Y,No,15,1,3,80,3,19,1,2,15,1,5,1,No
1044,35,Travel_Rarely,4936,Research & Development,2,1,Human Resources,1,1044,2,Male,390,3,1,Laboratory Technician,3,Divorced,179679,4156,6,Y,Yes,22,3,4,80,1,30,3,3,17,4,9,5,No
1045,26,Non-Travel,1217,Research & Development,20,1,Human Resources,1,1045,2,Female,130,1,3,Laboratory Technician,1,Single,78602,17294,3,Y,No,3,1,4,80,1,11,3,4,5,2,0,2,No
1046,44,Non-Travel,1890,Research & Development,11,5,Other,1,1046,3,Female,329,3,2,Healthcare Representative,1,Single,13341,19652,3,Y,No,25,3,4,80,3,30,6,2,18,15,2,11,No
1047,19,Non-Travel,2649,Sales,11,1,Life Sciences,1,1047,3,Male,173,1,5,Manager,2,Single,53558,3821,6,Y,No,9,4,4,80,0,19,2,4,0,0,1,1,No
1048,38,Non-Travel,2640,Sales,20,4,Other,1,1048,3,Male,131,4,4,Manager,1,Married,78107,10770,9,Y,No,7,2,3,80,1,36,3,2,10,9,0,4,No
1049,60,Non-Travel,2369,Research & Development,15,2,Medical,1,1049,2,Male,213,2,1,Laboratory Technician,3,Married,58031,9616,4,Y,No,10,2,2,80,0,11,1,4,18,13,9,3,No
1050,36,Non-Travel,1942,Research & Development,12,1,Marketing,1,1050,2,Male,304,1,2,Laboratory Technician,3,Single,76453,6327,5,Y,Yes,3,1,4,80,0,23,2,4,15,10,15,1,Yes
1051,58,Non-Travel,3431,Research & Development,20,2,Marketing,1,1051,3,Female,144,2,3,Healthcare Representative,3,Single,81665,18734,0,Y,Yes,15,1,1,80,1,22,0,4,1,1,0,1,Yes
1052,22,Travel_Rarely,2466,Research & Development,16,1,Technical Degree,1,1052,3,Female,218,2,5,Healthcare Representative,1,Divorced,196895,6307,4,Y,No,13,2,1,80,3,7,5,4,4,3,1,0,No
1053,60,Non-Travel,2876,Research & Development,14,1,Marketing,1,1053,2,Male,248,2,1,Research Director,3,Married,197726,14629,8,Y,No,25,3,4,80,4,28,3,1,11,1,4,3,No
1054,19,Travel_Rarely,4001,Research & Development,4,1,Human Resources,1,1054,1,Male,176,4,5,Manager,1,Divorced,165414,18411,8,Y,Yes,3,2,1,80,2,25,5,3,0,0,1,0,No
1055,44,Travel_Frequently,1187,Research & Development,12,1,Human Resources,1,1055,1,Female,271,4,5,Research Scientist,3,Divorced,134028,7253,6,Y,No,15,2,1,80,0,30,1,3,16,15,5,0,No
1056,25,Travel_Rarely,1072,Research & Development,15,5,Medical,1,1056,4,Male,373,2,1,Research Director,2,Married,127290,16530,8,Y,Yes,24,3,1,80,2,22,2,2,4,4,4,1,No
1057,34,Travel_Frequently,2711,Research & Development,15,3,Life Sciences,1,1057,4,Female,351,1,1,Research Scientist,1,Married,136040,11972,5,Y,Yes,13,1,3,80,4,23,6,4,12,6,3,4,No
1058,50,Non-Travel,2431,Sales,17,3,Technical Degree,1,1058,2,Female,209,2,4,Sales Executive,2,Divorced,174054,17624,7,Y,No,25,2,1,80,1,6,3,1,1,1,1,0,No
1059,44,Non-Travel,2075,Research & Development,22,1,Medical,1,1059,2,Female,248,3,3,Laboratory Technician,4,Single,107301,3894,5,Y,No,9,1,1,80,4,37,4,1,3,1,3,3,No
1060,51,Non-Travel,4269,Research & Development,26,3,Medical,1,1060,1,Male,130,1,1,Laboratory Technician,4,Divorced,135386,4604,4,Y,Yes,7,3,2,80,4,19,4,4,16,7,0,15,Yes
1061,24,Travel_Rarely,1625,Research & Development,17,5,Technical Degree,1,1061,3,Male,283,1,5,Healthcare Representative,4,Divorced,158934,14372,2,Y,No,4,3,2,80,3,20,5,3,3,3,0,0,No
1062,20,Travel_Rarely,2849,Sales,28,1,Medical,1,1062,1,Female,140,3,5,Sales Executive,3,Divorced,68839,3424,4,Y,No,3,2,1,80,2,4,3,3,0,1,1,0,No
